,task,num_simulations,num_observation,algorithm,seed,C2ST,C2ST_Z,MMD,MMD_Z,MEDDIST,C2ST_1K,C2ST_1K_Z,MMD_1K,MMD_1K_Z,MEDDIST_1K,NLTP,RT,KSD,KSD_1K,num_simulations_simulator,path,folder
1094,bernoulli_glm,100000,6,NPE,3353154325,0.55475,0.54525,0.010672808,0.009472132,13.154413,0.5375,0.5375,0.012352109,0.010528922,13.128275,1.5005483627319336,78.89300944010417,12.067703512745258,9.765111644171894,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/18-21-16/17,17
1095,bernoulli_glm,1000,6,NPE,2504760088,0.88215,0.8497,0.17962623,0.18028265,17.203434,0.864,0.8365,0.1727916,0.17250419,17.286526,4.000673294067383,0.2903923034667969,10.742010821403426,8.473458939554837,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/18-21-16/15,15
1096,bernoulli_glm,100000,4,NPE,2209972628,0.56875,0.55995,0.0063136816,0.0064452887,10.520251,0.589,0.5845,0.0061722994,0.00575006,10.378704,4.726614952087402,68.73765462239584,11.988594453220497,9.676036989348049,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/18-21-16/11,11
1097,bernoulli_glm,10000,7,NPE,1591483634,0.6895,0.6634,0.055178285,0.05273336,13.48764,0.6785,0.643,0.05344379,0.051000595,13.433362,2.7135534286499023,7.902174377441407,11.416535262150957,9.123590597129365,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/18-21-16/19,19
1098,bernoulli_glm,1000,10,NPE,3145171755,0.90565,0.8876,0.22446585,0.22252876,19.964142,0.903,0.884,0.23342466,0.23259968,20.20036,3.095614433288574,0.30143616994222006,10.93891720044528,8.646426229335926,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/18-21-16/27,27
1099,bernoulli_glm,10000,1,NPE,646793115,0.7179,0.6902,0.05585563,0.0457654,10.492977,0.7085,0.658,0.0644263,0.052142262,10.423485,7.265776634216309,7.329028828938802,10.455000313729565,8.189258684436332,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/18-21-16/1,1
1100,bernoulli_glm,1000,4,NPE,1206304961,0.90105,0.87805,0.2875468,0.21172208,13.483501,0.8755,0.849,0.28987092,0.21423823,13.684245,19.082569122314453,0.38580322265625,10.995856055949346,8.843497278606396,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/18-21-16/9,9
1101,bernoulli_glm,100000,9,NPE,3674066228,0.5852,0.55875,0.004498601,0.0047347546,9.932058,0.5815,0.525,0.006074548,0.006051779,9.874878,1.9548425674438477,69.26905110677083,11.469615273286605,9.200184373974977,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/18-21-16/26,26
1102,bernoulli_glm,1000,2,NPE,1564232566,0.8072,0.7867,0.08334911,0.08644223,14.561901,0.788,0.7725,0.087126315,0.0903334,14.667687,7.38911247253418,0.40605525970458983,10.854820201621955,8.48207440265627,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/18-21-16/3,3
1103,bernoulli_glm,1000,7,NPE,391229939,0.8474,0.82585,0.17357397,0.17527771,16.28556,0.8475,0.826,0.16394204,0.16486877,16.227192,4.649529457092285,0.5215338706970215,10.868066608393276,8.654217005929715,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/18,18
1104,bernoulli_glm,10000,10,NPE,343081022,0.6133,0.58605,0.0096793175,0.009402394,15.864887,0.603,0.6095,0.010919213,0.010620475,15.62699,-1.8065881729125977,7.63199462890625,11.910263033930573,9.613677216938145,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/28,28
1105,bernoulli_glm,10000,5,NPE,33203749,0.7058,0.67945,0.06460327,0.061275363,15.919408,0.7205,0.702,0.061502755,0.057754934,15.967397,0.7594442367553711,12.152852376302084,12.632410886170643,10.368767166169825,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/13,13
1106,bernoulli_glm,10000,8,NPE,4228144667,0.6966,0.66955,0.055585265,0.038395643,10.834402,0.6935,0.664,0.044311643,0.031004667,10.973177,5.497749328613281,11.775164794921874,11.420510240735442,9.160250879044616,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/22,22
1107,bernoulli_glm,1000,3,NPE,1881036613,0.87615,0.8579,0.1664297,0.16493434,14.813565,0.8595,0.8145,0.15682727,0.1554386,14.633644,9.609289169311523,0.39147154490152997,11.487154220865984,9.154419650702222,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/6,6
1108,bernoulli_glm,10000,6,NPE,1973350956,0.6797,0.64155,0.06661409,0.059274197,13.280445,0.6655,0.622,0.07185054,0.062373757,13.264799,2.0619640350341797,7.381739807128906,11.996496884068492,9.721065270669573,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/16,16
1109,bernoulli_glm,100000,5,NPE,1349676989,0.5474,0.54575,0.0030220747,0.0030899048,15.790016,0.538,0.5425,0.0029999018,0.0030795336,15.968302,-1.1736030578613281,64.65657145182291,12.697283674720724,10.416282525859685,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/14,14
1110,bernoulli_glm,10000,2,NPE,2250685824,0.68395,0.65565,0.06796402,0.054775953,12.104202,0.6845,0.659,0.07487178,0.06087631,12.081057,6.520082473754883,8.471690877278645,11.4612039736563,9.138169814130427,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/4,4
1111,bernoulli_glm,10000,4,NPE,2324502525,0.70925,0.67625,0.08132887,0.05920446,11.051501,0.7,0.6605,0.09076977,0.06745839,11.00747,10.54554557800293,8.450469462076823,11.957967632989037,9.714288560306102,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/10,10
1112,bernoulli_glm,1000,9,NPE,238931064,0.892,0.8751,0.27027112,0.2184915,13.833326,0.885,0.878,0.283589,0.2315616,13.732663,16.60124969482422,0.3396687189737956,10.930110162343787,8.679858558191551,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/24,24
1113,bernoulli_glm,1000,5,NPE,4221919245,0.93425,0.91365,0.25725597,0.25556862,20.236113,0.914,0.9035,0.24567246,0.2425707,20.108767,4.037346839904785,0.3206315994262695,10.991311691145222,8.78135789565735,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/12,12
1114,bernoulli_glm,1000,8,NPE,939348541,0.8889,0.8764,0.2088185,0.15025413,13.773821,0.876,0.8715,0.19487458,0.14340878,14.019146,16.01583480834961,0.33988774617513023,11.10903746257681,8.755058925612012,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/21,21
1115,bernoulli_glm,100000,1,NPE,3444690715,0.6049,0.58465,0.008224368,0.008199811,9.72197,0.615,0.582,0.012676358,0.011950612,9.687729,4.177242279052734,83.62041829427083,11.058924546591935,8.706914138410134,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/2,2
1116,bernoulli_glm,10000,9,NPE,4156414274,0.75875,0.7235,0.14826345,0.11374879,11.390988,0.7505,0.7185,0.14705926,0.113996625,11.394381,4.5076093673706055,7.22439931233724,11.223465012137035,8.934324780711208,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/25,25
1117,bernoulli_glm,100000,2,NPE,1941645544,0.5522,0.54635,0.006947994,0.0062738657,11.698416,0.5505,0.5215,0.007739663,0.0070723295,11.862459,5.018850326538086,64.23274332682291,11.931290674490041,9.667726958789475,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/5,5
1118,bernoulli_glm,10000,3,NPE,3181716613,0.746,0.7022,0.089336395,0.08702183,11.744543,0.7355,0.6865,0.07757926,0.07611847,11.652689,6.487211227416992,7.663036092122396,11.99295429850367,9.628974190749192,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/7,7
1119,bernoulli_glm,1000,1,NPE,3545755826,0.8837,0.8663,0.20334983,0.16846573,13.055836,0.867,0.838,0.23016626,0.19104111,12.967388,12.861882209777832,0.4050060590108236,10.613726335942893,8.389719641526424,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/0,0
1120,bernoulli_glm,100000,3,NPE,149381279,0.5823,0.5648,0.013533711,0.012443185,10.877859,0.5695,0.5275,0.012954831,0.011621118,10.855024,4.693907737731934,80.95623372395833,11.742428352772762,9.468618221488423,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/8,8
1121,bernoulli_glm,100000,6,NPE,3826837725,0.5507,0.53675,0.005619645,0.005656719,13.34059,0.535,0.519,0.0061479807,0.00602901,13.182838,1.4183921813964844,72.31607259114584,11.923379175948735,9.668466871533525,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/17,17
1122,bernoulli_glm,1000,6,NPE,1687770035,0.8809,0.85465,0.1826896,0.17897344,17.424582,0.8665,0.831,0.18041569,0.17649186,17.539188,2.8277206420898438,0.30699834823608396,11.0309206689442,8.765793785021192,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/15,15
1123,bernoulli_glm,100000,4,NPE,55329173,0.58845,0.5685,0.027988076,0.021154523,10.662245,0.5795,0.5815,0.030169845,0.022317529,10.536839,5.461159706115723,45.2786865234375,12.075799937620571,9.778353942479356,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/11,11
1124,bernoulli_glm,10000,7,NPE,3034633451,0.6843,0.66165,0.04637468,0.045969844,13.533583,0.692,0.6485,0.046233118,0.045705378,13.283141,1.5946464538574219,8.388158671061198,11.75151140644951,9.388623284413761,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/19,19
1125,bernoulli_glm,1000,10,NPE,2350214028,0.92565,0.91045,0.27864972,0.27680898,20.754505,0.9115,0.9,0.2699747,0.26887548,20.50268,3.6762752532958984,0.3995596567789714,10.867041378439485,8.667809747865572,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/27,27
1126,bernoulli_glm,10000,1,NPE,725170264,0.7264,0.6914,0.08830142,0.07207489,10.646,0.742,0.708,0.10490179,0.08720577,10.565831,8.145557403564453,9.473074340820313,10.451116354185844,8.273955090200591,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/1,1
1127,bernoulli_glm,1000,4,NPE,4056757525,0.8771,0.8604,0.2832579,0.20574397,13.432206,0.86,0.839,0.30136722,0.21838081,13.432973,16.681734085083008,0.40821746190388997,11.231335531034375,8.998158273822014,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/9,9
1128,bernoulli_glm,1000,2,NPE,3637737514,0.8099,0.7721,0.071997404,0.07102448,13.907408,0.786,0.7555,0.07725227,0.07621837,13.837568,3.065919876098633,0.36970383326212564,11.31833377706594,8.960144560667102,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/16-27-58/3,3
1129,bernoulli_glm_raw,100000,10,NPE,3504965201,0.61665,0.5955,0.017257452,0.01676011,5.3851647,0.605,0.5805,0.020763516,0.020296335,5.3851647,-2.3379087448120117,26.446435546875,12.171450144377689,9.879814237785165,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/29,29
1130,bernoulli_glm_raw,1000,7,NPE,4154574350,0.8762,0.8542,0.14151794,0.13958901,4.8989797,0.855,0.834,0.14810014,0.14707881,4.8989797,7.755317687988281,0.21962669690450032,10.648683059874918,8.327620891401212,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/18,18
1131,bernoulli_glm_raw,100000,8,NPE,3832743091,0.61425,0.60535,0.019203305,0.013022304,3.7416575,0.6365,0.59,0.014093041,0.010098934,3.7416575,4.754088401794434,21.76827189127604,11.461889926834365,9.19292449213091,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/23,23
1132,bernoulli_glm_raw,10000,10,NPE,254497927,0.84095,0.80965,0.14550358,0.13999021,5.2915025,0.8385,0.804,0.1378547,0.13517296,5.2915025,0.8754920959472656,2.837315877278646,11.548880177467982,9.22435392191139,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/28,28
1133,bernoulli_glm_raw,10000,5,NPE,1726769003,0.84795,0.80735,0.17573583,0.16871518,5.477226,0.8485,0.8165,0.17383313,0.16559899,5.3851647,1.337615966796875,2.7571380615234373,12.178972378113638,9.910830278620375,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/13,13
1134,bernoulli_glm_raw,10000,8,NPE,485150073,0.7622,0.7286,0.115757346,0.08422983,3.8729835,0.7485,0.71,0.10939717,0.08036125,3.8729835,14.55203914642334,2.82971674601237,11.405556767597922,9.138161645323319,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/22,22
1135,bernoulli_glm_raw,1000,3,NPE,2927186361,0.94185,0.9307,0.23807895,0.2318148,4.358899,0.9285,0.9175,0.23870492,0.23194188,4.358899,14.45738410949707,0.2859149614969889,10.54166930995213,8.305460240875572,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/6,6
1136,bernoulli_glm_raw,10000,6,NPE,3116503373,0.79795,0.7535,0.16274005,0.15545803,4.8989797,0.7845,0.7565,0.1741938,0.16469115,4.8989797,3.9162635803222656,3.3445729573567706,11.83366298625361,9.55300912050167,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/16,16
1137,bernoulli_glm_raw,100000,5,NPE,748030157,0.55225,0.5486,0.0039992332,0.0038734674,5.5677643,0.5555,0.5285,0.0042881966,0.0041872263,5.5677643,-0.3038177490234375,26.59205322265625,12.56758914022431,10.250710648158625,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/14,14
1138,bernoulli_glm_raw,10000,2,NPE,2192994772,0.7544,0.71705,0.0700776,0.061999023,4.472136,0.743,0.705,0.071257055,0.063022435,4.472136,5.009818077087402,4.603801981608073,11.608454075462289,9.274330336434046,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/4,4
1139,bernoulli_glm_raw,100000,7,NPE,206153646,0.6573,0.62675,0.06102085,0.057054043,4.690416,0.661,0.615,0.0654012,0.061600924,4.690416,3.243427276611328,25.51224161783854,11.705894551761759,9.43274236840652,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/20,20
1140,bernoulli_glm_raw,10000,4,NPE,3304562420,0.70475,0.67365,0.0799737,0.057042956,3.6055512,0.7005,0.677,0.08510816,0.05908668,3.6055512,8.131585121154785,2.83958257039388,11.839132696233444,9.566946273531544,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/10,10
1141,bernoulli_glm_raw,1000,9,NPE,3210188701,0.94,0.9273,0.29590577,0.22717506,4.0,0.932,0.9055,0.31114668,0.23754978,4.0,9.253362655639648,0.21194284756978352,11.14299461993879,8.8289162934926,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/24,24
1142,bernoulli_glm_raw,1000,5,NPE,4001849288,0.94135,0.92265,0.2623288,0.2650165,5.656854,0.9345,0.929,0.26823264,0.2700512,5.656854,3.212869644165039,0.2622791926066081,10.935692196565384,8.62769072994952,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/12,12
1143,bernoulli_glm_raw,1000,8,NPE,2589018131,0.89515,0.8757,0.22929138,0.16798806,4.2426405,0.8745,0.8625,0.21727991,0.15873939,4.1231055,16.302146911621094,0.3626010258992513,11.001991635350196,8.78870899101377,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/21,21
1144,bernoulli_glm_raw,100000,1,NPE,2542385168,0.61975,0.59575,0.007821679,0.0067226887,3.6055512,0.6025,0.583,0.007891774,0.006934762,3.6055512,4.5004730224609375,26.035481770833332,10.474078322993247,8.224742487090953,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/2,2
1145,bernoulli_glm_raw,10000,9,NPE,4073804821,0.8429,0.80595,0.19227374,0.17056155,3.6055512,0.844,0.814,0.20102715,0.17975664,3.6055512,4.8775835037231445,5.002284240722656,11.389345761048023,9.065416675640877,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/25,25
1146,bernoulli_glm_raw,100000,2,NPE,2797717474,0.5717,0.56,0.003182292,0.0027827024,4.472136,0.557,0.5445,0.0029860735,0.0024676323,4.472136,6.932765960693359,26.01406453450521,11.83660348930958,9.55346145594256,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/5,5
1147,bernoulli_glm_raw,10000,3,NPE,1280503066,0.8626,0.82345,0.20867163,0.19205654,4.1231055,0.839,0.8165,0.20677817,0.18919533,4.1231055,12.017529487609863,2.8570650736490886,11.639217529276191,9.396777282407365,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/7,7
1148,bernoulli_glm_raw,1000,1,NPE,2238109692,0.92285,0.90845,0.2295605,0.21588552,4.2426405,0.9205,0.9135,0.25171787,0.23518288,4.2426405,12.728292465209961,0.29550565083821617,10.434406790669218,8.10392863654439,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/0,0
1149,bernoulli_glm_raw,100000,3,NPE,1330694475,0.6406,0.61705,0.024950624,0.023073196,3.8729835,0.642,0.607,0.021872401,0.019453526,3.8729835,6.102470397949219,33.80125732421875,11.622969923818982,9.306288439196155,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/8,8
1150,bernoulli_glm_raw,100000,6,NPE,3760490687,0.61765,0.5915,0.03554094,0.03341627,4.8989797,0.6125,0.5895,0.03864968,0.03552568,4.8989797,1.6641044616699219,25.298299153645832,12.015103768196276,9.699897026291623,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/17,17
1151,bernoulli_glm_raw,1000,6,NPE,740876947,0.9206,0.9067,0.28265333,0.27942395,5.0,0.9215,0.891,0.29628932,0.29189712,5.0,6.455464839935303,0.21726253827412922,10.258091763987437,7.954827119915806,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/15,15
1152,bernoulli_glm_raw,100000,4,NPE,4281308205,0.62315,0.5966,0.018257737,0.01451838,3.6055512,0.629,0.6095,0.021279931,0.016176224,3.6055512,5.667079925537109,26.552500406901043,12.092023436708436,9.817775186012408,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/11,11
1153,bernoulli_glm_raw,10000,7,NPE,3324386308,0.78825,0.753,0.11476904,0.11186463,4.690416,0.8015,0.7645,0.12337685,0.121263266,4.7958317,3.416232109069824,4.607703145345052,11.479173626224938,9.181068603536495,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/19,19
1154,bernoulli_glm_raw,1000,10,NPE,1059515380,0.96405,0.9575,0.3732252,0.37424606,5.5677643,0.967,0.954,0.3880718,0.38878754,5.656854,3.0915069580078125,0.2515885353088379,10.22094959209109,7.940356175704132,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/27,27
1155,bernoulli_glm_raw,10000,1,NPE,1448087802,0.8069,0.7711,0.12288463,0.11504626,3.8729835,0.798,0.755,0.13083005,0.12376845,3.8729835,10.079620361328125,2.8572537740071615,10.958403093537905,8.698653377336795,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/1,1
1156,bernoulli_glm_raw,1000,4,NPE,2340691891,0.8987,0.8719,0.22845566,0.1499883,3.8729835,0.861,0.8485,0.23641145,0.15544271,3.8729835,17.25166893005371,0.29794133504231773,11.582902731781079,9.325142257305238,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/9,9
1157,bernoulli_glm_raw,100000,9,NPE,461051791,0.6678,0.64085,0.028052092,0.019496083,3.4641016,0.681,0.6295,0.029794097,0.02121222,3.4641016,2.6100215911865234,26.079667154947916,11.193548370182642,8.941138562686316,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/26,26
1158,bernoulli_glm_raw,1000,2,NPE,240767151,0.85735,0.83485,0.096907735,0.10899377,4.690416,0.8255,0.8135,0.09978193,0.11207175,4.690416,10.150457382202148,0.2938775698343913,11.32935516081573,9.04376652652516,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/20-43-52/3,3
1159,gaussian_linear_uniform,100000,10,NPE,2161403267,0.5158,0.50805,0.00083458424,0.0012024641,1.3373787,0.5125,0.518,0.00022780895,0.0005438328,1.3302298,-1.9186402559280396,22.62302449544271,3.55584810787395,3.232487563391943,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/23-35-15/29,29
1160,gaussian_linear_uniform,1000,7,NPE,4272594974,0.7661,0.7376,0.06651825,0.07426065,1.5682201,0.7275,0.7225,0.06380749,0.072038054,1.5644631,1.8630667924880981,0.261448605855306,7.020276852948108,4.997690335150234,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/23-35-15/18,18
1161,gaussian_linear_uniform,100000,8,NPE,508518664,0.50795,0.4993,0.001683712,0.0015747547,1.3278598,0.504,0.5115,0.0028201342,0.0025564432,1.3284776,-2.0712907314300537,18.461759440104167,3.7409565912165035,3.2972769397113795,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-20/23-35-15/23,23
